time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,rv_w,rv_x,rv_y,rv_z
88188394490627,1.8628124,1.1653047,9.062816,0.13591741,0.25534147,0.457385,-16.75,34.2375,-50.225002,0.9917514,0.083599,-0.09482907,0.021162923
88188423584533,1.8029919,1.2903296,8.826823,0.108581215,0.320704,0.3006982,-15.9125,34.3625,-50.175,0.99192727,0.08414993,-0.09177999,0.023991087
88188460953336,1.5005989,0.9302098,9.593424,-0.0650571,0.2866483,-0.12675445,-15.212501,34.475002,-50.2,0.9923946,0.08338931,-0.086564645,0.026566496
88188487357398,1.4186447,0.45732823,10.2158575,-0.09468404,0.3828595,-0.21792601,-14.837501,34.537502,-50.2,0.9927947,0.082623385,-0.083285145,0.024405211
88188521802346,1.3692927,0.10139586,10.256536,-0.16936226,0.42791077,-0.31428993,-14.175,34.6375,-50.3,0.9938133,0.07999612,-0.07465426,0.019041013
88188541857502,1.3384851,-0.21326032,10.452746,-0.11133011,0.36743516,-0.30008733,-13.95,34.7125,-50.2375,0.99428046,0.078631096,-0.07033157,0.01664459
88188564822763,1.6372889,-0.008673982,11.026426,-0.003817905,0.27458373,-0.33689192,-13.7625,34.7625,-50.25,0.99459404,0.078140065,-0.06679087,0.014692115
88188587457085,1.4327025,-0.11216356,11.145169,0.090560704,0.16951497,-0.44654214,-13.6125,34.8375,-50.325,0.99475336,0.078817256,-0.064060636,0.012239337
88188607870523,0.767797,-0.30927232,11.642877,0.194255,0.03940078,-0.4790707,-13.462501,34.8875,-50.3125,0.99474126,0.0804486,-0.06265609,0.009592428
88188644326981,0.5306084,0.60717875,9.900902,0.6336195,0.22525638,0.011606431,-13.3125,34.775,-50.3875,0.99402976,0.091712594,-0.059073206,0.0020132354
88188683509533,3.972684,2.4457638,7.1156564,0.48426306,-0.083688475,-0.037110034,-13.3125,34.4375,-50.475002,0.9929007,0.1032699,-0.05825837,0.009455525
88188704924950,4.005585,3.0523443,8.622537,-0.28893903,-0.4138609,-0.64339334,-13.3625,34.2375,-50.5875,0.99315476,0.099278,-0.06123004,0.006201605
88188725710731,2.364707,1.6770695,10.880164,-1.0340414,-0.37797257,-1.1609485,-13.4875,34.075,-50.65,0.99399155,0.08884505,-0.063411266,-0.008143106
88188745134273,0.7399804,-0.37627137,11.634203,-1.0961969,-0.17272201,-1.1760675,-13.7,33.9625,-50.662502,0.9945753,0.07897666,-0.06384464,-0.022506336
88188765651669,-0.0951147,-1.7913269,11.715559,-0.69180435,-0.044134982,-0.78954273,-14.025001,33.925,-50.675,0.994712,0.07414473,-0.063664205,-0.0315832
88188801764638,0.5916254,-0.4552345,11.00848,0.7011201,0.24999641,0.6217076,-14.7,34.0125,-50.4375,0.9944123,0.07898949,-0.062837765,-0.03092381
88188821462554,1.1799606,0.6649056,9.575777,0.70890856,0.33628106,0.5986475,-14.9875,34.1125,-50.25,0.994116,0.085841134,-0.06078918,-0.025873438
88188854670210,1.2738789,1.8044873,7.079166,0.48411033,0.30573782,0.46349365,-15.337501,34.325,-50.0125,0.9938302,0.09486418,-0.055851538,-0.013525589
88188874890992,1.3354942,1.8200407,6.923034,0.12415826,0.13530655,0.25243986,-15.3125,34.325,-50.025,0.99394375,0.094502844,-0.055391278,-0.008767844
88188904832606,1.3749757,1.3474582,7.8227353,-0.3254382,-0.21380267,-0.05665771,-15.0,34.2125,-50.075,0.9941358,0.09181457,-0.05669348,-0.00706533
88188927375835,1.2164512,1.0139586,9.620942,-0.3271181,-0.25488332,-0.10384701,-14.825,34.175,-50.1125,0.9943008,0.08845508,-0.059049487,-0.0074071637
88188957903387,1.1581261,0.77407813,9.94816,-0.08155045,-0.033902995,-0.012217295,-14.650001,34.162502,-50.1375,0.9944228,0.084231876,-0.062336948,-0.011934207
88188988778127,0.93290174,0.9349955,9.443872,-0.030695954,0.11178826,0.13057235,-14.45,34.2125,-50.3125,0.9944805,0.08361265,-0.061918538,-0.0135520045
88189021956460,0.9595219,1.3049856,9.169296,-0.08888082,0.054061532,0.3808742,-14.4125,34.3625,-50.15,0.99479747,0.082046606,-0.059845466,-0.008061264
88189042532398,0.9720842,1.5664015,9.55155,-0.053908817,-0.05070178,0.5009091,-14.3875,34.475002,-50.0625,0.99487615,0.08097901,-0.06045809,-0.002962564
88189065424273,1.3049856,1.9962122,10.739586,0.08414663,-0.075289086,0.6385064,-14.337501,34.575,-49.95,0.99480486,0.08094054,-0.061678614,0.002759437
88189088656512,1.6995022,2.289034,10.900503,0.27488914,-0.05574141,0.75854135,-14.1625,34.6125,-49.875,0.9945532,0.08257964,-0.06291466,0.009290185
88189108755419,2.0694926,2.6533413,10.562219,0.4470003,-0.00763581,0.7875574,-13.925,34.6375,-49.850002,0.99410254,0.08613884,-0.06379304,0.016454155
88189129121773,2.1720848,2.9916265,10.2774725,0.48426306,-3.054324E-4,0.6983712,-13.6,34.600002,-49.8375,0.9935165,0.090595335,-0.064289115,0.024174545
88189149419898,2.114358,3.0646076,10.79851,0.33521205,-0.0016798781,0.52824533,-13.25,34.537502,-49.8125,0.9930379,0.09368863,-0.06466501,0.03027639
88189185406460,0.939482,2.000998,12.148959,-0.2658789,0.51251554,0.14889829,-12.6,34.425,-49.8625,0.9935205,0.09170813,-0.058294553,0.033293437
88189205150887,-0.16869399,1.3378869,12.186945,-0.25320345,0.3639227,0.29107708,-12.212501,34.350002,-49.9875,0.99398506,0.08863709,-0.05377097,0.035297748
88189225635314,-0.2832504,1.0348958,11.974282,-0.1707367,0.10399973,0.34361145,-11.85,34.3,-50.05,0.9940475,0.086339444,-0.051713888,0.04172145
88189261656044,0.41545382,0.2670988,10.759925,-0.23151775,-0.17959425,0.20234896,-11.125,34.3,-50.075,0.9938389,0.0834503,-0.052967686,0.050146837
88189295718023,-0.34067813,-0.5171488,11.215459,-0.38011062,-0.1262963,0.3112356,-10.525001,34.5,-50.0625,0.9941436,0.075919,-0.05580376,0.052922092
88189322188752,-0.7259226,-0.8880363,10.949556,-0.06185006,0.12034036,0.831387,-10.25,34.662502,-49.95,0.9940713,0.073445864,-0.055209663,0.05813662
88189342336408,-0.7405786,-0.82043904,10.210473,0.29917103,-0.010995566,1.0564907,-9.962501,34.8125,-49.7625,0.99336326,0.074537404,-0.05530513,0.06793398
88189376545106,0.28235307,0.51176494,8.926126,0.61208653,-0.22082762,1.132696,-9.3,34.9625,-49.55,0.9900551,0.086367406,-0.060873445,0.09287675
88189405883335,1.6474584,1.1045867,8.160124,0.67851806,-0.33231044,0.82436204,-8.650001,34.787502,-49.775,0.98841304,0.09284184,-0.06414839,0.10151423
88189443979273,1.7060826,0.55752766,8.385049,0.32772896,-0.076358095,0.50961393,-8.0625,34.3875,-50.075,0.98621434,0.100683376,-0.06808001,0.112291425
88189483602762,1.2864413,0.8171489,7.8966136,0.14813471,0.2858847,0.37064222,-7.3625,33.775,-50.675,0.9855111,0.10327827,-0.064817846,0.11789895
88189507093752,1.1940185,0.9236295,7.8684983,0.10873393,0.22327107,0.27275112,-6.9875,33.45,-50.9625,0.98518187,0.103618786,-0.06187797,0.12186469
88189540717971,1.2795619,1.2678969,8.4682,0.17730351,0.110871956,0.19685118,-6.4,32.95,-51.275,0.9842465,0.10565995,-0.058409464,0.12916337
88189580935887,1.3444673,1.6528423,8.796016,0.21044292,-0.050396346,-0.004123337,-5.9125,32.55,-51.325,0.98338324,0.109961845,-0.057944965,0.13231848
88189606215575,1.7736797,1.4210376,9.185448,0.0108428495,-0.1631009,-0.19303326,-5.6625,32.3625,-51.45,0.98311263,0.11138553,-0.058820665,0.13275135
88189641166200,2.542673,1.1632109,10.492527,-0.11346813,-0.10002911,-0.29749113,-5.375,32.125,-51.575,0.9837717,0.110702775,-0.06074958,0.12746702
88189665385002,2.429014,1.1033903,10.952547,-0.18051054,-0.02535089,-0.51709706,-5.4,32.075,-51.662502,0.9845247,0.10898213,-0.060627177,0.12311897
88189685514012,2.5220351,0.94666046,11.236396,-0.1707367,-0.06307179,-0.6562215,-5.4875,32.05,-51.775,0.9852825,0.10757207,-0.06049751,0.118265726
88189706424064,2.5031915,0.7471589,11.389835,-0.20204352,-0.108886644,-0.81321377,-5.6625,32.0875,-51.7625,0.9865666,0.10576278,-0.06068233,0.10871155
88189726670366,1.0438689,-0.11515459,12.045469,-0.18875721,-0.12751803,-0.8816306,-5.85,32.175,-51.8,0.98707664,0.1050612,-0.060892656,0.104565606
88189757270470,0.09032906,-0.5273183,12.42862,0.007941242,-0.12049308,-0.7515164,-6.4375,32.4375,-51.775,0.9887838,0.10768151,-0.061457522,0.08327235
88189777906564,-0.117547415,-0.32961133,11.601301,0.42226028,0.02367101,-0.36361727,-6.8125,32.525,-51.7375,0.98841625,0.114680625,-0.05920045,0.079856195
88189798719168,0.6472585,0.4971089,9.556933,0.79229164,0.23915356,0.054061532,-7.175,32.55,-51.775,0.9875474,0.12203943,-0.05597746,0.081994556
88189824445679,2.6712873,2.7939196,6.753144,0.32696536,0.34926194,0.07864884,-7.425,32.4625,-51.8125,0.98706555,0.12544988,-0.052159466,0.08510806
88189847153595,2.6856444,3.2566316,7.4733834,-0.5073232,0.24785839,-0.33780822,-7.7375,32.25,-52.025,0.98764604,0.12093244,-0.049092606,0.086721145
88189875194273,1.9558334,1.8424734,9.653245,-1.4898992,0.26526803,-0.9411899,-7.8625,32.225002,-52.05,0.9919675,0.09459843,-0.04504444,0.07087083
88189906429845,-0.071186475,-1.0301101,11.222039,-1.188132,0.2716821,-0.74815667,-7.9625,32.5625,-51.850002,0.9936283,0.08351448,-0.042726707,0.06247067
88189943447293,-0.19082761,-0.22971097,10.389636,-0.102778,0.035430156,0.120034926,-7.8875003,33.25,-51.1375,0.99444395,0.07659521,-0.041064642,0.059398215
88189977947397,1.1093724,1.3618152,8.350054,0.47586367,-0.06994402,0.34376416,-7.9,33.6875,-50.725002,0.99331987,0.08466454,-0.0425285,0.065870255
88190009233127,1.2308081,1.5308083,7.399505,0.1753182,-0.0876591,0.13637556,-7.925,34.425,-50.2125,0.9928418,0.0877947,-0.04289534,0.06868286
88190041458231,1.3645071,1.6103697,7.604091,-0.047647454,-0.16432263,0.014966187,-7.925,34.7,-49.9625,0.9924492,0.0882803,-0.04538045,0.072054066
88190061322658,1.3776677,1.3070793,8.385647,-0.18585561,-0.12583815,-0.08093958,-7.9,34.675,-49.9875,0.99271184,0.086235926,-0.046367444,0.07026163
88190089768127,1.1886346,1.3217354,8.819944,-0.22754712,0.07925971,-0.10690133,-7.925,34.6375,-50.05,0.99308115,0.083875276,-0.046274632,0.06792256
88190109859272,1.2409776,1.3908281,9.029017,-0.2290743,0.1122464,-0.116980605,-7.9375,34.600002,-50.162502,0.9934184,0.08158225,-0.045463614,0.06631194
88190130133647,1.0007981,1.3624134,9.167203,-0.2490801,0.14019346,-0.12018765,-7.9375,34.600002,-50.25,0.9937682,0.07916822,-0.044265598,0.064789325
88190159463699,0.61734825,1.4204394,9.460623,-0.25854853,0.11530073,-0.05329795,-7.925,34.7625,-50.1375,0.9943089,0.074048504,-0.04223245,0.06389959
88190181638179,0.52313083,1.5349957,10.0214405,-0.13454297,-0.027030766,0.23044874,-7.925,34.95,-49.9875,0.99433357,0.07202718,-0.04251185,0.065616965
88190207348074,1.1787642,1.8020946,10.800304,-0.020005822,-0.016035201,0.38438666,-7.8875003,35.162502,-49.8375,0.9942368,0.07107595,-0.043012075,0.06775925
88190227493543,1.6537396,2.2414765,10.763215,0.05864302,-0.03497201,0.47464192,-7.8625,35.3375,-49.65,0.9939503,0.07120342,-0.043487366,0.07142636
88190261340887,1.9932213,2.5830522,11.304591,-0.07941242,-0.15500695,0.21487169,-7.6125,35.5625,-49.537502,0.99303085,0.07056446,-0.0469782,0.08187488
88190282553231,1.4718851,1.9962122,12.774682,-0.16523892,-0.051618073,-0.016035201,-7.4625,35.6375,-49.412502,0.99317646,0.06894726,-0.04748253,0.08119292
88190303096199,0.74566334,1.1057831,12.983456,-0.17027856,-0.05253437,-0.13271037,-7.3875003,35.7375,-49.325,0.99332935,0.06747209,-0.04805975,0.08021608
88190323909585,-0.23659034,0.5401797,13.497912,-0.07009673,-0.10430516,-0.08643737,-7.3625,35.8125,-49.2375,0.9933759,0.06717029,-0.04913948,0.07923247
88190344837866,-0.12352947,0.31465617,12.792927,0.20479241,-0.114689864,0.17592905,-7.3125,35.8375,-49.15,0.9930451,0.06972609,-0.05045788,0.080335155
88190375347397,1.8577276,0.28384858,10.596914,0.3046688,-0.35781404,0.1669188,-7.1625,35.75,-49.1875,0.9916059,0.07628144,-0.05618272,0.08799136
88190396096460,1.2290136,0.027218357,10.870295,-0.15164718,-0.32696536,-0.04291325,-7.1625,35.725002,-49.2375,0.99170417,0.07344252,-0.05921983,0.087304085
88190435947762,-0.4319045,-1.355235,11.413465,-0.46043932,0.057574004,0.16539164,-7.3875003,35.7625,-49.2,0.99263453,0.06418949,-0.060222127,0.08324516
88190457443231,-0.48903313,-1.3489537,10.300504,-0.0065667965,0.13637556,0.5505419,-7.4500003,35.8,-49.1875,0.99217045,0.065535046,-0.059424803,0.088156745
88190477330991,-0.14506488,-0.7109674,9.116954,0.49938196,0.03497201,0.8610139,-7.4375,35.8,-49.162502,0.990807,0.07171224,-0.059914645,0.09782221
88190509426824,1.1542379,1.3256238,7.952845,0.881936,-0.2829831,0.89247346,-7.1625,35.6125,-49.325,0.9888361,0.080291465,-0.06184714,0.10923104
88190541811356,1.4859428,1.6731812,7.895118,0.4166098,-0.27992877,0.24495678,-6.8250003,35.2625,-49.5125,0.9855652,0.09343603,-0.06716485,0.12417689
88190580358491,0.92213404,0.12622139,8.030911,0.049480047,0.059101168,0.14462224,-6.4375,34.662502,-50.0625,0.9850536,0.09686954,-0.06912177,0.12453063
88190607533335,0.9816555,0.2000998,8.141878,-0.05070178,0.19685118,0.26160285,-6.225,34.325,-50.325,0.9851094,0.09622029,-0.06799404,0.12521172
88190627566251,1.038186,0.6726823,8.292027,-0.10338886,0.27992877,0.2866483,-5.9875,33.9625,-50.6125,0.98509187,0.09465441,-0.06595176,0.1276123
88190665999376,1.1874382,0.939482,8.413464,0.08781181,0.15393792,0.15424335,-5.7000003,33.4375,-51.0125,0.9847594,0.09346674,-0.06192383,0.13296025
88190691062397,1.1961123,1.0543375,8.13141,0.18784092,0.083383046,0.056810424,-5.5875,33.287502,-51.075,0.9844407,0.094894886,-0.060775325,0.13482542
88190711531512,1.1425728,1.3121641,8.040781,0.14004076,-0.011300999,-0.046883874,-5.4500003,33.2125,-51.1375,0.98414135,0.09656426,-0.06025144,0.1360552
88190740816928,1.5876378,0.8431709,9.934102,-0.1725693,-0.17486005,-0.31551164,-5.125,33.1375,-50.975002,0.98420453,0.09590455,-0.06264646,0.13497876
88190762606460,1.6040884,0.5267201,10.628619,-0.23258677,-0.0754418,-0.4074468,-5.05,33.1125,-50.875,0.98501974,0.09398233,-0.063532524,0.12987323
88190782435730,1.4267205,0.26829523,10.950753,-0.20280711,0.037568185,-0.4413498,-5.05,33.1375,-50.787502,0.9859661,0.09195671,-0.063219815,0.12416975
88190818540991,2.0297117,0.3906283,10.837393,0.04046979,-0.0025961753,-0.40775225,-5.3125,33.287502,-50.75,0.98710686,0.09243787,-0.06202818,0.11501259
88190843174428,2.2872393,0.4429713,11.143674,0.07696896,-0.35124725,-0.72479105,-5.5125003,33.3625,-50.725002,0.9872423,0.09403527,-0.063803785,0.111530654
88190874334168,1.6109679,0.03589234,12.626925,0.10644319,-0.3179551,-0.82329303,-6.2000003,33.55,-50.575,0.9884791,0.097943,-0.06789546,0.09330852
88190895294064,0.92572325,-0.39780676,12.458231,0.2875646,-0.08552107,-0.6363684,-6.5875,33.600002,-50.600002,0.98891205,0.10223569,-0.066685595,0.08458028
88190925536564,1.0313065,-0.027218357,11.119147,0.98853195,0.5366447,0.11728604,-7.25,33.525,-50.850002,0.9886731,0.110115685,-0.0624091,0.08065514
88190946200626,1.8843478,0.77677006,9.008977,0.98868465,0.6421716,0.11056653,-7.475,33.325,-51.037502,0.9878657,0.11927976,-0.055734158,0.082386345
88190975564949,3.5339,3.0418758,4.995017,0.29474226,0.33001968,-0.28832817,-7.6125,33.0875,-51.25,0.98765224,0.12004248,-0.04811398,0.088418856
88190995807397,3.019144,2.14696,6.880861,-0.97539836,-0.073303774,-0.92301667,-7.7375,32.8625,-51.4625,0.98993343,0.10472481,-0.04981217,0.0811383
88191025163491,1.4826528,0.5413761,9.976275,-1.8920009,-0.14599667,-1.0438151,-7.9500003,32.825,-51.65,0.99268275,0.08578052,-0.052310083,0.0669799
88191048410939,0.06999006,-1.7608184,12.193226,-1.21669,0.20234896,-0.4876228,-8.1,33.0625,-51.525,0.9946705,0.071879305,-0.051932417,0.05260211
88191068953335,0.45673,-0.8324032,10.836795,-0.31230462,0.41126472,0.12339468,-8.2625,33.412502,-51.25,0.9954569,0.06671419,-0.048621543,0.047442656
88191103265053,2.178665,2.0670996,8.058727,0.683405,0.11866048,0.28267768,-8.462501,34.287502,-50.475002,0.99451333,0.076205716,-0.04315838,0.057213098
88191125629116,2.6805596,2.5872395,7.2502527,0.42607817,-0.08231403,-0.17119485,-8.625,34.7375,-50.1125,0.9939392,0.08104844,-0.04310586,0.060480636
88191145961720,2.3018954,1.7057835,7.544869,-0.17944153,-0.2102902,-0.7208204,-8.8,35.162502,-49.7,0.99413025,0.08014815,-0.044301096,0.057608783
88191166533803,1.3046865,0.49322057,8.487342,-1.1302526,-0.090560704,-1.0428989,-8.975,35.475002,-49.3375,0.99514526,0.07277224,-0.045659687,0.04801431
88191191519220,0.15972091,-0.37567315,9.738789,-1.0792453,0.07315106,-0.8008437,-9.125,35.65,-49.1125,0.9963597,0.061942473,-0.046385434,0.035761394
88191211351355,-0.71365935,-0.91166544,10.454541,-0.74220073,0.1782198,-0.37064222,-9.3125,35.850002,-48.8375,0.99730283,0.051954508,-0.04562181,0.024627062
88191231457605,-0.76510507,-0.82941216,10.653744,-0.3113883,0.20097451,0.03573559,-9.4875,36.025,-48.725002,0.99786544,0.04485449,-0.043929033,0.017967988
88191259144376,0.69152576,1.146162,10.086645,-0.0044287695,0.1669188,0.18234314,-9.975,36.4875,-48.3125,0.9981011,0.04222345,-0.04061751,0.019014386
88191279274428,0.8446664,1.7001005,9.656834,0.10002911,0.0820086,0.13973531,-10.212501,36.8125,-48.037502,0.99802935,0.04316925,-0.03992707,0.021902353
88191299224949,0.55334026,1.6325033,9.704989,0.060017463,-0.054672398,0.05497783,-10.3875,37.175,-47.825,0.9979337,0.043583203,-0.040607236,0.02408129
88191325459272,0.11365908,1.3055838,10.177273,0.08460477,-0.18967351,0.30879214,-10.525001,37.5125,-47.600002,0.9977301,0.04411892,-0.043317594,0.026680114
88191345646303,0.17647067,1.3929219,10.558031,0.19715661,-0.18952079,0.50991935,-10.587501,37.775,-47.4375,0.9976159,0.044695906,-0.044349506,0.028248927
88191375893647,1.5332011,2.309373,10.952547,0.26648977,-0.2243401,0.5534435,-10.3875,37.8875,-47.412502,0.9965619,0.05023427,-0.050631374,0.042159345
88191396258387,1.933999,2.4882364,11.560923,0.2376264,-0.3112356,0.4169152,-10.2375,37.850002,-47.475002,0.996159,0.05184109,-0.053920407,0.045522407
88191426849637,1.364208,1.6307086,12.990036,0.09376775,-0.30130905,-0.011300999,-10.1125,37.725002,-47.537502,0.9959289,0.05291815,-0.056942236,0.045639116
88191466760314,-0.18305093,0.2222334,13.207483,0.26755878,-0.09666935,-0.05146536,-10.1375,37.475002,-47.6875,0.9957331,0.05663431,-0.059816446,0.04159536
88191502398491,0.5344968,-0.1055833,11.291132,0.49846566,-0.10980295,0.42943794,-10.212501,37.162502,-47.8,0.99489874,0.06525455,-0.061005607,0.046868324
88191526162553,1.4344971,-0.24915266,10.843375,0.36132652,-0.21013749,0.42012227,-10.2375,36.9875,-47.912502,0.99426657,0.068622194,-0.06312653,0.052345537
88191549924011,1.2819548,-0.3502494,11.12184,-0.20876303,-0.12568542,0.31474808,-10.3125,36.8375,-48.025,0.99387014,0.06893136,-0.06558846,0.05629202
88191582398595,-0.01794617,-1.5026926,10.965409,-0.20509785,0.09224058,0.5103775,-10.325,36.575,-48.287502,0.99395114,0.06393781,-0.06663944,0.059432823
88191609387032,-0.091525465,-1.3304094,10.079167,0.42729992,-0.03604102,1.075122,-10.1375,36.4875,-48.412502,0.99346864,0.06428877,-0.06606768,0.0672469
88191629619845,0.44925246,-0.79920274,9.468101,0.74204797,-0.25213444,1.1070397,-9.875,36.375,-48.575,0.9922095,0.06855615,-0.06711692,0.07947181
88191659445470,1.3950156,0.8108678,8.985947,0.90010923,-0.3819432,0.9749402,-9.2,36.0125,-48.975002,0.9884392,0.08434538,-0.07342811,0.10238229
88191681384220,1.5224334,1.0187442,8.578867,0.88758653,-0.36376998,0.7684679,-8.925,35.775,-49.1125,0.9866554,0.09270017,-0.076478,0.1098584
88191709559636,1.5332011,0.7797611,8.100602,0.6217076,-0.17424917,0.51633346,-8.587501,35.45,-49.3125,0.98524797,0.09923889,-0.078562275,0.11517837
88191729913907,1.8523438,0.73549384,7.681858,0.42653632,-0.00763581,0.45127636,-8.2,35.05,-49.65,0.9841017,0.1044347,-0.07968658,0.11952934
88191759968386,1.8056837,0.9281161,7.819146,0.1583667,0.16019928,0.34758207,-7.5875,34.075,-50.412502,0.98325753,0.10705706,-0.07744676,0.12548074
88191781047813,1.361217,0.8069794,8.079964,-0.091018856,0.2922988,0.24404047,-7.35,33.6375,-50.725002,0.9834129,0.10488497,-0.07471311,0.12773462
88191805928074,0.87158567,0.5688936,8.574081,-0.09880738,0.28832817,0.21838416,-7.15,33.3,-50.9875,0.98349243,0.1028632,-0.07214242,0.1302199
88191826941043,0.99601245,0.78065836,8.570193,0.056963142,0.22128576,0.239459,-6.925,33.05,-51.275,0.983439,0.10204619,-0.0698734,0.13248433
88191847151563,1.3172488,1.1252248,8.596215,0.19272783,0.11117739,0.20861033,-6.6375003,32.8625,-51.475002,0.9830163,0.1029888,-0.06817221,0.1357382
88191876634063,1.6247265,1.3058829,8.598907,0.2254091,-0.050090913,-0.0368046,-6.1,32.6375,-51.675,0.98184776,0.10867837,-0.06718948,0.1401768
88191897122761,1.8080766,1.1653047,8.737391,0.15577053,-0.101708986,-0.16432263,-5.8875003,32.600002,-51.7375,0.98171407,0.11031807,-0.06769852,0.13958631
88191928170418,1.4611173,0.5306084,9.38136,0.10033454,-0.14645483,-0.23075417,-5.55,32.4875,-51.7375,0.98173994,0.11163716,-0.06871074,0.13785042
